,處理的字串,label,predict
634,我要聽詹雅雯的歌,play_artist,play_artist
635,播放熱門音樂,play_trending,play_trending
636,播放一曲相思,play_song,play_song
637,我要聽鬼故事,play_audiobook_category,play_audiobook_category
638,涼涼,play_song,play_song
639,我要聽田馥甄的歌,play_artist,play_artist
640,播放一曲相思,play_song,play_song
641,我要聽江蕙的歌,play_artist,play_artist
642,放香港的歌,play_language,play_language
643,我要聽走到飛,play_song,play_song
644,我要聽煙花易冷,play_song,play_song
645,我要聽紅蜻蜓,play_song,play_song
646,我要聽林俊傑的歌,play_artist,play_artist
647,涼涼,play_song,play_song
648,我要聽搖滾音樂,play_category,play_category
649,我要聽節奏藍調音樂,play_category,play_category
650,追追追,play_song,play_song
651,播費玉清的晚安曲,play_artist_song,play_artist_song
652,我要聽情歌精選,play_theme,play_theme
653,我想聽李白,play_song,play_song
654,我要聽排行榜,play_chart,play_chart
655,播放韓語歌,play_language,play_language
656,我要聽王力宏的歌,play_artist,play_artist
657,我要聽西遊記,play_audiobook,play_audiobook
658,我要聽三隻小豬,play_audiobook,play_audiobook
659,播放一曲相思,play_song,play_song
660,播放一曲相思,play_song,play_song
661,我要聽周杰倫的歌,play_artist,play_artist
662,許美靜,play_artist,play_artist
663,我要聽周興哲的歌,play_artist,play_artist
664,下一個故事,play_song,play_song
665,我要聽帥到分手,play_song,play_song
666,我要聽街角的祝福,play_song,play_song
667,我要聽吳卓源的歌,play_artist,play_artist
668,我要聽橄欖樹,play_song,play_song
669,播放起風了,play_song,play_song
670,播放一曲相思,play_song,play_song
671,我要聽睡眠音樂,play_theme,play_theme
672,我要聽我好嗎,play_song,play_song
673,電子音樂,play_category,play_category
674,我要聽兒歌,play_song,play_song
675,Celine Dion,play_artist,play_artist
676,我要聽孫露的歌,play_artist,play_artist
677,播放起風了,play_song,play_song
678,我要聽音樂,play_general_music,play_general_music
679,我要聽買榜,play_song,play_song
680,我要聽古典音樂,play_category,play_category
681,我要聽熱門歌曲,play_trending,play_trending
682,我要聽相聲,play_audiobook_category,play_audiobook_category
683,我要聽相聲,play_audiobook_category,play_audiobook_category
684,我要聽我好嗎,play_song,play_song
685,蘇芮,play_artist,play_artist
686,沙漠駱駝,play_song,play_song
687,我要聽嘻哈音樂,play_category,play_category
688,爸爸很好的爸爸,play_song,play_song
689,我要聽鬼故事,play_audiobook_category,play_audiobook_category
690,我要聽鄧麗君的歌,play_artist,play_artist
691,我要聽王力宏的歌,play_artist,play_artist
692,追追追,play_song,play_song
693,我要聽心靈音樂,play_category,play_category
694,我要聽搖滾音樂,play_category,play_category
695,我要聽光年之外,play_song,play_song
696,我要聽兒歌,play_song,play_song
697,我要聽范曉萱的大聲唱歌,play_artist_song,play_artist
698,我要聽劉德華的歌,play_artist,play_artist
699,播防彈少年團的歌,play_artist,play_artist
700,我要聽音樂,play_general_music,play_general_music
701,鄭秀文,play_artist,play_artist
702,愛我你就抱抱我,play_song,play_song
703,我要聽買榜,play_song,play_song
704,yoga gentleman,play_song,play_song
705,我要聽on the sea,play_song,play_song
706,我要聽安靜,play_song,play_song
707,我要聽買榜,play_song,play_song
708,我要聽相聲選粹,play_audiobook,play_audiobook
709,披頭四,play_song,play_song
710,放首hush hush,play_song,play_song
711,唱一首小蘋果,play_song,play_song
712,我要聽橄欖樹,play_song,play_song
713,我要聽動力火車的歌,play_artist,play_artist
714,我要聽華語新歌,play_language_new_song,play_language_new_song
715,我要聽江蕙的歌,play_artist,play_artist
716,我要聽搖滾音樂排行榜,play_category_chart,play_category_chart
717,收藏歌曲,play_collected_songs,play_collected_songs
718,洪榮宏,play_artist,play_artist
719,我要聽光年之外,play_song,play_song
720,我要聽鬼故事,play_audiobook_category,play_audiobook_category
721,謝金燕,play_artist,play_artist
722,我要聽女孩你知道嗎,play_song,play_song
723,我要聽香蕉歌,play_song,play_song
724,往後餘生,play_song,play_song
725,我要聽橄欖樹,play_song,play_song
726,我要聽西遊記,play_audiobook,play_audiobook
727,播放韓語歌,play_language,play_language
728,愛我你就抱抱我,play_song,play_song
729,我要聽蘇打綠的歌,play_artist,play_artist
730,放英文歌,play_language,play_language
731,我要聽江蕙的歌,play_artist,play_artist
732,唱一首小蘋果,play_song,play_song
733,沙漠駱駝,play_song,play_song
734,阿拉丁電影原聲帶,play_song,play_song
735,跟我說個白雪公主故事,play_audiobook,play_audiobook
736,我要聽田馥甄的歌,play_artist,play_artist
737,沙漠駱駝,play_song,play_song
738,播放五月天的歌,play_artist,play_artist
739,我要聽買榜,play_song,play_song
740,兩隻老虎,play_song,play_song
741,我要聽粵語歌,play_language,play_language
742,我要聽蔡依林的歌,play_artist,play_artist
743,播放教師節味兒場,play_song,play_song
744,我要聽愛情的模樣,play_song,play_song
745,我要聽張宇的歌,play_artist,play_artist
746,我要聽鄧麗君的歌,play_artist,play_artist
747,放抒情歌,play_theme,play_theme
748,我要聽張宇的歌,play_artist,play_artist
749,我要聽李聖傑的歌,play_artist,play_artist
750,兩隻老虎,play_song,play_song
751,我要聽華語新歌,play_language_new_song,play_language_new_song
752,我要聽新歌,play_new_song,play_new_song
753,播放一曲相思,play_song,play_song
754,綠色,play_song,play_song
755,跟我說個白雪公主故事,play_audiobook,play_audiobook
756,許美靜,play_artist,play_artist
757,我要聽五月天的星空,play_artist_song,play_artist_song
758,播放韓語歌,play_language,play_language
759,我要聽相聲,play_audiobook_category,play_audiobook_category
760,學貓叫,play_song,play_song
761,我要聽費玉清的歌,play_artist,play_artist
762,我要聽音樂,play_general_music,play_general_music
763,我要聽台語歌,play_language,play_language
764,我要聽周杰倫的歌,play_artist,play_artist
765,我要聽嘻哈音樂,play_category,play_category
766,我要聽江蕙的歌,play_artist,play_artist
767,播放一曲相思,play_song,play_song
768,我要聽動力火車的歌,play_artist,play_artist
769,我要聽搖滾音樂,play_category,play_category
770,我要聽林宥嘉的歌,play_artist,play_artist
771,我要聽毛毛歌,play_song,play_song
772,我要聽搖滾音樂,play_category,play_category
773,想聽鳳飛飛,play_artist,play_artist
774,生日快樂,play_song,play_song
775,我想聽無言的結局,play_song,play_song
776,我要聽英文歌,play_language,play_language
777,我要聽劉德華的歌,play_artist,play_artist
778,我要聽鳳飛飛的歌,play_artist,play_artist
779,我要看電影電影的時間表,play_song,play_song
780,我要聽林俊傑的歌,play_artist,play_artist
781,我要聽張學友的歌,play_artist,play_artist
782,我要聽張雨生的歌,play_artist,play_artist
783,有聲書,play_album,play_general_audiobook
784,播放韓語歌,play_language,play_language
785,沙漠駱駝,play_song,play_song
786,我要聽光年之外,play_song,play_song
787,學貓叫,play_song,play_song
788,沙漠駱駝,play_song,play_song
789,我要聽新歌,play_new_song,play_new_song
790,播放一曲相思,play_song,play_song
791,我要聽烽火天榜,play_song,play_song
792,我要聽相聲,play_audiobook_category,play_audiobook_category
793,我要聽周杰倫的歌,play_artist,play_artist
794,愛我你就抱抱我,play_song,play_song
795,我要聽鬼故事,play_audiobook_category,play_audiobook_category
796,播放一曲相思,play_song,play_song
797,我要聽光年之外,play_song,play_song
798,我要聽張清芳的歌,play_artist,play_artist
799,播放起風了,play_song,play_song
800,我要聽鄧麗君的歌,play_artist,play_artist
801,我要聽防彈少年團的歌,play_artist,play_artist
802,我要聽田馥甄的歌,play_artist,play_artist
803,幫我放在沒有你以後,play_song,play_song
804,我要聽于文文的歌,play_artist,play_artist
805,李玟,play_artist,play_artist
806,我要聽林俊傑的歌,play_artist,play_artist
807,我要聽英文歌,play_language,play_language
808,我要聽橄欖樹,play_song,play_song
809,播放一曲相思,play_song,play_song
810,播放一曲相思,play_song,play_song
811,我要聽江蕙的歌,play_artist,play_artist
812,我要聽光年之外,play_song,play_song
813,相聲,play_audiobook_category,play_audiobook_category
814,我要聽音樂,play_general_music,play_general_music
815,我要聽悲傷的歌曲,play_theme,play_theme
816,我要聽搖滾音樂,play_category,play_category
817,彭佳慧,play_artist,play_artist
818,我要聽鬼故事,play_audiobook_category,play_audiobook_category
819,我要聽華語新歌,play_language_new_song,play_language_new_song
820,我要聽莫文蔚的歌,play_artist,play_artist
821,我要聽煙花易冷,play_song,play_song
822,往後餘生,play_song,play_song
823,我要聽西洋排行榜,play_language_chart,play_language_chart
824,把玫瑰少年,play_song,play_song
825,我要聽雷鬼音樂,play_category,play_category
826,我要聽吳卓源的歌,play_artist,play_artist
827,我要聽周華健的歌,play_artist,play_artist
828,我要聽王力宏的歌,play_artist,play_artist
829,我要聽 Alan Walker 的歌,play_artist,play_artist
830,許富凱,play_artist,play_artist
831,想聽周杰倫的音樂,play_artist,play_artist
832,楊宗緯涼涼,play_artist_song,play_artist_song
833,幫我點周杰倫熱門歌曲,play_artist_trending,play_artist_trending
834,我要聽林俊傑的歌,play_artist,play_artist
835,我要聽相聲,play_audiobook_category,play_audiobook_category
836,我要聽兒歌,play_song,play_song
837,我要聽買榜,play_song,play_song
838,我要聽相聲,play_audiobook_category,play_audiobook_category
839,我要聽蔡依林的歌,play_artist,play_artist
840,我要聽節奏藍調音樂,play_category,play_category
841,我要聽 Misia 的歌,play_artist,play_artist
842,我要聽林俊傑的歌,play_artist,play_artist
843,我要聽嘻哈音樂,play_category,play_category
844,播放音樂,play_general_music,play_general_music
845,播放一曲相思,play_song,play_song
846,我要聽陳綺貞的歌,play_artist,play_artist
847,我要聽吳卓源的歌,play_artist,play_artist
848,我要聽鳳飛飛的歌,play_artist,play_artist
849,我要聽你喜歡我的歌嗎,play_song,play_song
850,我要聽快樂的音樂,play_song,play_song
851,我要聽電子音樂,play_category,play_category
852,幫我放一星空,play_song,play_song
853,唱一首小蘋果,play_song,play_song
854,冰雪奇緣主題曲,play_song,play_song
855,兩隻老虎,play_song,play_song
856,我要聽光年之外,play_song,play_song
857,我要聽光年之外,play_song,play_song
858,我要聽日文歌,play_language,play_language
859,我要聽周杰倫的歌,play_artist,play_artist
860,我要聽田馥甄的歌,play_artist,play_artist
861,我想聽無言的結局,play_song,play_song
862,我要聽田馥甄的歌,play_artist,play_artist
863,我要聽費玉清的歌,play_artist,play_artist
864,播放一曲相思,play_song,play_song
865,披頭四,play_song,play_song
866,我要聽嘻哈音樂,play_category,play_category
867,我要聽薛之謙的歌,play_artist,play_artist
868,我要聽熱門歌曲,play_trending,play_trending
869,犀利筆小豹海厲害,play_artist,play_song
870,我要聽許茹芸的歌,play_artist,play_artist
871,我要聽光年之外,play_song,play_song
872,我要聽費玉清的歌,play_artist,play_artist
873,我要聽華語新歌,play_language_new_song,play_language_new_song
874,我要聽我好嗎,play_song,play_song
875,我要聽睡眠音樂,play_theme,play_theme
876,黃鶯鶯的哭砂,play_artist_song,play_artist_song
877,我要聽派對動物,play_theme,play_song
878,大悲咒,play_song,play_song
879,我要聽粵語歌,play_language,play_language
880,往後餘生,play_song,play_song
881,播放一曲相思,play_song,play_song
882,我要聽陳綺貞的歌,play_artist,play_artist
883,我要聽浪漫的音樂,play_theme,play_theme
884,播放張學友,play_artist,play_artist
885,我要聽周杰倫的歌,play_artist,play_artist
886,愛我你就抱抱我,play_song,play_song
887,我要聽張宇的歌,play_artist,play_artist
888,我要聽田馥甄的歌,play_artist,play_artist
889,我要聽林憶蓮的歌,play_artist,play_artist
890,我要聽鬼故事,play_audiobook_category,play_audiobook_category
891,學貓叫,play_song,play_song
892,我要聽香草把噗,play_song,play_song
893,我要聽光年之外,play_song,play_song
894,我要聽兒歌,play_song,play_song
895,播放卡農,play_song,play_song
896,我要聽音樂,play_general_music,play_general_music
897,我要聽獨立音樂,play_category,play_category
898,我要聽校歌了麼小哥,play_song,play_song
899,我要聽走到飛,play_song,play_song
900,我要聽搖滾音樂,play_category,play_category
901,我要聽浪漫的音樂,play_theme,play_theme
902,學貓叫,play_song,play_song
903,我要聽留不住的故事,play_song,play_song
904,播放一曲相思,play_song,play_song
905,播費玉清的晚安曲,play_artist_song,play_artist_song
906,我要聽韓語排行榜,play_language_chart,play_language_chart
