,處理的字串,label,predict
532,我要聽買榜,play_song play_playlist,play_song play_playlist
533,我要聽盧廣仲的歌,play_artist,play_artist play_album
534,我要聽感到憤怒的歌曲,play_song play_theme,play_theme
535,郭德綱的節目,play_playlist,
536,播放起風了,play_song play_album,play_song play_album
537,我要聽賴雅妍的歌,play_artist,play_artist
538,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
539,播放起風了,play_song play_album,play_song play_album
540,愛我你就抱抱我,play_song play_album,play_song play_album
541,我要聽蔡小虎的歌,play_artist,play_artist
542,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
543,我要聽煙花易冷,play_song,play_song
544,學貓叫,play_song play_album,play_song play_album
545,播放一曲相思,play_song play_album,play_song play_album
546,我要聽光年之外,play_song play_album,play_song play_album
547,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
548,我要聽我好嗎,play_song play_album,play_song play_album
549,我要聽快樂頌,play_song,play_song
550,我要聽宇多田的歌,play_song,play_artist play_song
551,我要聽黃乙玲的歌,play_artist,play_artist
552,我要聽新歌,play_new_song,play_new_song play_language_new_song
553,我要聽爵士音樂,play_category,play_category
554,我要聽韓語排行榜,play_chart play_language_chart,play_chart
555,播排行榜,play_chart,play_chart
556,我要聽三隻小豬,play_song play_audiobook,play_song play_audiobook
557,我要聽紅蜻蜓,play_song play_album,play_song play_album
558,學貓叫,play_song play_album,play_song play_album
559,水晶音樂,play_song,
560,兩隻老虎,play_song,play_song
561,我要聽歪批三國,play_song,play_song
562,我要聽粵語歌,play_language,play_language
563,播放一曲相思,play_song play_album,play_song play_album
564,陳小雲,play_artist play_album,play_artist
565,我要聽江蕙的歌,play_artist,play_artist
566,陳昇,play_artist,play_artist
567,播放有聲書流星雨來了,play_song play_album play_category,play_song
568,我要聽韓語排行榜,play_chart play_language_chart,play_chart
569,我要聽英文版綠野仙蹤,play_song play_audiobook,play_song play_audiobook
570,播放一曲相思,play_song play_album,play_song play_album
571,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
572,我要聽光年之外,play_song play_album,play_song play_album
573,播放日語歌,play_language,play_language
574,我要聽煙花易冷,play_song,play_song
575,播放小紅帽的兒童故事,play_audiobook play_audiobook_category,play_audiobook_category
576,我要聽買榜,play_song play_playlist,play_song play_playlist
577,我要聽搖滾音樂,play_category,play_category
578,我要聽光年之外,play_song play_album,play_song play_album
579,陳淑樺的歌,play_artist,play_artist
580,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
581,我要聽搖滾音樂,play_category,play_category
582,兩隻老虎,play_song,play_song
583,愛我你就抱抱我,play_song play_album,play_song play_album
584,我要聽小星星,play_song,play_song
585,播放教師,play_song,play_song
586,我要聽買榜,play_song,play_song play_playlist
587,我要聽熱門歌曲,play_trending,play_trending
588,杜德偉,play_artist,play_artist
589,我要聽薛之謙的歌,play_artist play_album,play_artist play_album
590,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
591,播tok,play_playlist,play_song
592,播放音樂,play_general_music,play_general_music
593,我要聽吳卓源的歌,play_artist,play_artist
594,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
595,我要聽月琴,play_song,play_song
596,謝金燕,play_artist,play_artist
597,我要聽壁虎的歌,play_playlist,play_artist play_song
598,故事,play_general_audiobook,play_general_audiobook
599,播放韓語歌,play_language,play_language
600,我要聽張學友的歌,play_artist play_album,play_artist play_album
601,播放音樂,play_general_music,play_general_music
602,我要聽嘻哈音樂,play_category,play_category
603,我要聽煙花易冷,play_song,play_song
604,播放音樂,play_general_music,play_general_music
605,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
606,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
607,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
608,我要聽詹雅雯的歌,play_artist,play_artist
609,播放一曲相思,play_song play_album,play_song play_album
610,學貓叫,play_song play_album,play_song play_album
611,黃襯衫平劉海小眼鏡男孩,play_song play_album,play_artist play_song
612,我要聽熱門歌曲,play_trending,play_trending
613,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
614,我要聽張宇的歌,play_artist,play_artist
615,播放一曲相思,play_song play_album,play_song play_album
616,唱一首小蘋果,play_song play_album,play_song play_album
617,播放一曲相思,play_song play_album,play_song play_album
618,我要聽橄欖樹,play_song,play_song
619,我要聽徐佳瑩的歌,play_artist,play_artist
620,唱一首小蘋果,play_song play_album,play_song play_album
621,我要聽莫文蔚的歌,play_artist,play_artist
622,我要聽煙花易冷,play_song,play_song
623,我要聽光年之外,play_song play_album,play_song play_album
624,唱一首小蘋果,play_song play_album,play_song play_album
625,唱一首小蘋果,play_song play_album,play_song play_album
626,我要聽兒歌,play_artist play_song,play_artist play_song
627,我要聽春天的歌曲,play_song,play_song play_theme
628,我要聽獨立音樂,play_category,play_category
629,我要聽爵士音樂,play_category,play_category
630,我愛你,play_song play_album,play_song play_album
631,我要聽夕陽排行榜,play_chart play_language_chart,play_chart
632,涼涼,play_song play_album,play_song play_album
633,唱一首小蘋果,play_song play_album,play_song play_album
634,我要聽張韶涵的歌,play_artist play_album,play_artist play_album
635,我要聽華語音樂,play_language,play_language
636,我要聽詹雅雯的歌,play_artist,play_artist
637,播放熱門音樂,play_trending,
638,播放一曲相思,play_song play_album,play_song play_album
639,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
640,涼涼,play_song play_album,play_song play_album
641,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
642,播放一曲相思,play_song play_album,play_song play_album
643,我要聽江蕙的歌,play_artist,play_artist
644,放香港的歌,play_language,
645,我要聽走到飛,play_song play_album,play_song play_album
646,我要聽煙花易冷,play_song,play_song
647,我要聽紅蜻蜓,play_song play_album,play_song play_album
648,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
649,涼涼,play_song play_album,play_song play_album
650,我要聽搖滾音樂,play_category,play_category
651,我要聽節奏藍調音樂,play_category,play_category
652,追追追,play_song,play_song
653,播費玉清的晚安曲,play_artist_song play_artist_album,play_artist play_artist_song play_artist_album
654,我要聽情歌精選,play_theme,play_song play_album
655,我想聽李白,play_song play_album,play_song play_album
656,我要聽排行榜,play_chart,play_chart
657,播放韓語歌,play_language,play_language
658,我要聽王力宏的歌,play_artist play_album,play_artist play_album
659,我要聽西遊記,play_song play_album play_audiobook,play_song play_album play_audiobook
660,我要聽三隻小豬,play_song play_audiobook,play_song play_audiobook
661,播放一曲相思,play_song play_album,play_song play_album
662,播放一曲相思,play_song play_album,play_song play_album
663,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
664,許美靜,play_artist,play_artist
665,我要聽周興哲的歌,play_artist,play_artist
666,下一個故事,play_song play_album,
667,我要聽帥到分手,play_song play_album,play_song play_album
668,我要聽街角的祝福,play_song,play_song
669,我要聽吳卓源的歌,play_artist,play_artist
670,我要聽橄欖樹,play_song,play_song
671,播放起風了,play_song play_album,play_song play_album
672,播放一曲相思,play_song play_album,play_song play_album
673,我要聽睡眠音樂,play_theme,play_theme
674,我要聽我好嗎,play_song play_album,play_song play_album
675,電子音樂,play_category,
676,我要聽兒歌,play_artist play_song,play_artist play_song
677,Celine Dion,play_artist play_album,play_artist play_song play_album
678,我要聽孫露的歌,play_artist,play_artist
679,播放起風了,play_song play_album,play_song play_album
680,我要聽音樂,play_general_music,play_general_music
681,我要聽買榜,play_song play_playlist,play_song play_playlist
682,我要聽古典音樂,play_category,play_category
683,我要聽熱門歌曲,play_trending,play_trending
684,我要聽相聲,play_audiobook_category,play_audiobook_category
685,我要聽相聲,play_audiobook_category,play_audiobook_category
686,我要聽我好嗎,play_song play_album,play_song play_album
687,蘇芮,play_artist play_album,play_artist play_album
688,沙漠駱駝,play_song play_album,play_song play_album
689,我要聽嘻哈音樂,play_category,play_category
690,爸爸很好的爸爸,play_song,play_song play_album
691,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
692,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
693,我要聽王力宏的歌,play_artist play_album,play_artist play_album
694,追追追,play_song,play_song
695,我要聽心靈音樂,play_category,play_category
696,我要聽搖滾音樂,play_category,play_category
697,我要聽光年之外,play_song play_album,play_song play_album
698,我要聽兒歌,play_artist play_song,play_artist play_song
699,我要聽范曉萱的大聲唱歌,play_artist play_album play_artist_song,play_artist
700,我要聽劉德華的歌,play_artist play_song play_album,play_artist play_song play_album
701,播防彈少年團的歌,play_artist play_song,play_artist play_song
702,我要聽音樂,play_general_music,play_general_music
703,鄭秀文,play_artist play_album,play_artist play_album
704,愛我你就抱抱我,play_song play_album,play_song play_album
705,我要聽買榜,play_song play_playlist,play_song play_playlist
